ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
214802_at,2.36E-01,1.51E-01,-1.465462,-5.482882,-0.4467786,EXOC7,exocyst complex component 7
212746_s_at,2.36E-01,1.51E-01,1.46544,-5.4829122,0.6064181,CEP170P1///CEP170,centrosomal protein 170 pseudogene 1///centrosomal protein 170
201097_s_at,2.36E-01,1.51E-01,1.465279,-5.4831361,0.1320129,ARF4,ADP ribosylation factor 4
211485_s_at,2.36E-01,1.51E-01,-1.465134,-5.4833383,-0.5752126,FGF18,fibroblast growth factor 18
213875_x_at,2.36E-01,1.51E-01,-1.465121,-5.4833558,-0.2695004,C6orf62,chromosome 6 open reading frame 62
202258_s_at,2.36E-01,1.51E-01,1.464903,-5.4836594,0.1576215,N4BP2L2,NEDD4 binding protein 2 like 2
214080_x_at,2.36E-01,1.51E-01,-1.464461,-5.4842741,-0.1390179,PRKCSH,protein kinase C substrate 80K-H
201720_s_at,2.36E-01,1.51E-01,1.464017,-5.4848921,0.1888255,LAPTM5,lysosomal protein transmembrane 5
218527_at,2.36E-01,1.52E-01,-1.463483,-5.4856344,-0.1835532,APTX,aprataxin
214787_at,2.36E-01,1.52E-01,-1.463358,-5.4858088,-0.3498906,DENND4A,DENN domain containing 4A
204280_at,2.36E-01,1.52E-01,-1.46332,-5.4858619,-0.1821718,RGS14,regulator of G-protein signaling 14
204371_s_at,2.37E-01,1.52E-01,-1.462707,-5.486713,-0.2844503,KHSRP,KH-type splicing regulatory protein
214559_at,2.37E-01,1.52E-01,-1.462655,-5.4867857,-0.6268886,DRD3,dopamine receptor D3
221376_at,2.37E-01,1.52E-01,1.462457,-5.4870612,0.5263343,FGF17,fibroblast growth factor 17
204150_at,2.37E-01,1.52E-01,1.462456,-5.4870628,0.3185515,STAB1,stabilin 1
205344_at,2.37E-01,1.52E-01,-1.462435,-5.4870922,-0.3422364,CSPG5,chondroitin sulfate proteoglycan 5
200731_s_at,2.37E-01,1.52E-01,1.46202,-5.4876684,0.2177973,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
201128_s_at,2.37E-01,1.52E-01,-1.461979,-5.487725,-0.1604586,ACLY,ATP citrate lyase
220178_at,2.37E-01,1.52E-01,1.461896,-5.4878406,0.4517838,MFSD12,major facilitator superfamily domain containing 12
207988_s_at,2.37E-01,1.52E-01,1.461785,-5.4879947,0.1179692,ARPC2,actin related protein 2/3 complex subunit 2
218522_s_at,2.37E-01,1.52E-01,1.461773,-5.4880111,0.2083232,MAP1S,microtubule associated protein 1S
201280_s_at,2.37E-01,1.52E-01,-1.46165,-5.4881822,-0.2846551,LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein"
211492_s_at,2.37E-01,1.52E-01,-1.461628,-5.4882131,-0.7320616,ADRA1A,adrenoceptor alpha 1A
217809_at,2.37E-01,1.52E-01,-1.461558,-5.4883096,-0.1783323,BZW2,basic leucine zipper and W2 domains 2
205512_s_at,2.37E-01,1.52E-01,-1.461489,-5.4884052,-0.1667735,AIFM1,"apoptosis inducing factor, mitochondria associated 1"
200981_x_at,2.37E-01,1.52E-01,1.461458,-5.4884488,0.1636108,GNAS,GNAS complex locus
207218_at,2.37E-01,1.52E-01,-1.460536,-5.4897281,-0.4834612,F9,coagulation factor IX
208841_s_at,2.37E-01,1.52E-01,-1.460505,-5.4897722,-0.1588705,G3BP2,G3BP stress granule assembly factor 2
208629_s_at,2.37E-01,1.52E-01,-1.460473,-5.4898166,-0.275195,HADHA,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit"
217509_x_at,2.37E-01,1.53E-01,-1.460224,-5.4901618,-0.3219443,GRIK5,glutamate ionotropic receptor kainate type subunit 5
209277_at,2.37E-01,1.53E-01,-1.460187,-5.4902126,-0.5990222,TFPI2,tissue factor pathway inhibitor 2
211147_s_at,2.37E-01,1.53E-01,-1.460131,-5.490291,-0.3328823,P2RX6,purinergic receptor P2X 6
206316_s_at,2.37E-01,1.53E-01,1.460007,-5.4904622,0.3191964,KNTC1,kinetochore associated 1
217167_x_at,2.37E-01,1.53E-01,1.459979,-5.4905021,0.5095449,GK,glycerol kinase
201827_at,2.37E-01,1.53E-01,-1.459916,-5.4905897,-0.1769073,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
209424_s_at,2.38E-01,1.53E-01,-1.459659,-5.490945,-0.2699397,C1QTNF3-AMACR///AMACR,C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase
221069_s_at,2.38E-01,1.53E-01,-1.45945,-5.4912348,-0.1270635,TACO1,translational activator of cytochrome c oxidase I
215568_x_at,2.38E-01,1.53E-01,-1.459273,-5.4914805,-0.186808,LYPLA2,lysophospholipase II
208116_s_at,2.38E-01,1.53E-01,1.459201,-5.4915809,0.3062745,MAN1A1,mannosidase alpha class 1A member 1
204659_s_at,2.38E-01,1.53E-01,-1.458988,-5.4918756,-0.1669974,GFER,"growth factor, augmenter of liver regeneration"
221924_at,2.38E-01,1.53E-01,-1.458964,-5.49191,-0.2364554,ZMIZ2,zinc finger MIZ-type containing 2
201455_s_at,2.38E-01,1.53E-01,-1.458787,-5.4921549,-0.1783252,NPEPPS,aminopeptidase puromycin sensitive
222193_at,2.38E-01,1.53E-01,-1.458664,-5.4923254,-0.3380162,LDAH,lipid droplet associated hydrolase
215738_at,2.38E-01,1.53E-01,-1.458662,-5.4923287,-0.358915,LINC00563,long intergenic non-protein coding RNA 563
220168_at,2.38E-01,1.53E-01,-1.458632,-5.4923696,-0.8799956,CASC1,cancer susceptibility candidate 1
216969_s_at,2.38E-01,1.53E-01,-1.458624,-5.4923812,-0.3859175,KIF22,kinesin family member 22
215564_at,2.38E-01,1.53E-01,-1.458526,-5.4925167,-0.6573709,AREG,amphiregulin
209550_at,2.38E-01,1.53E-01,-1.458473,-5.4925895,-0.3978489,NDN,"necdin, MAGE family member"
213502_x_at,2.38E-01,1.53E-01,1.458287,-5.4928475,0.2945448,GUSBP11,"glucuronidase, beta pseudogene 11"
209281_s_at,2.38E-01,1.53E-01,-1.458217,-5.4929445,-0.3237445,ATP2B1,ATPase plasma membrane Ca2+ transporting 1
218908_at,2.38E-01,1.53E-01,-1.458161,-5.4930224,-0.2220402,ASPSCR1,"ASPSCR1, UBX domain containing tether for SLC2A4"
220164_s_at,2.38E-01,1.53E-01,-1.457826,-5.4934863,-0.4732855,FBXO40,F-box protein 40
221623_at,2.38E-01,1.53E-01,-1.457629,-5.4937597,-0.6810157,BCAN,brevican
209705_at,2.38E-01,1.53E-01,-1.457328,-5.4941768,-0.1921995,MTF2,metal response element binding transcription factor 2
208064_s_at,2.39E-01,1.54E-01,-1.456466,-5.4953698,-0.5806774,ST8SIA3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3"
203559_s_at,2.39E-01,1.54E-01,-1.456345,-5.4955373,-0.4097493,AOC1,"amine oxidase, copper containing 1"
220793_at,2.39E-01,1.54E-01,-1.456164,-5.4957889,-0.5788217,SAGE1,sarcoma antigen 1
212648_at,2.39E-01,1.54E-01,-1.455952,-5.4960815,-0.1886065,DHX29,DEAH-box helicase 29
215846_at,2.39E-01,1.54E-01,-1.455936,-5.4961036,-0.5670877,,
208990_s_at,2.39E-01,1.54E-01,1.45569,-5.4964449,0.1654922,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3
204494_s_at,2.39E-01,1.54E-01,-1.455645,-5.4965063,-0.1994183,C15orf39,chromosome 15 open reading frame 39
215204_at,2.39E-01,1.54E-01,-1.454588,-5.497969,-0.3027736,,
206920_s_at,2.39E-01,1.54E-01,1.454585,-5.4979725,0.1982251,GLE1,"GLE1, RNA export mediator"
212798_s_at,2.39E-01,1.54E-01,-1.454184,-5.4985279,-0.1728218,ANKMY2,ankyrin repeat and MYND domain containing 2
221808_at,2.40E-01,1.54E-01,-1.453546,-5.4994096,-0.1524137,RAB9A,"RAB9A, member RAS oncogene family"
213501_at,2.40E-01,1.55E-01,-1.45257,-5.5007573,-0.2396591,ACOX1,acyl-CoA oxidase 1
214932_at,2.40E-01,1.55E-01,-1.452439,-5.5009391,-0.5938557,KIDINS220,kinase D-interacting substrate 220kDa
216679_at,2.40E-01,1.55E-01,-1.45209,-5.501421,-0.5479506,DDR1-AS1,DDR1 antisense RNA 1 (head to head)
214301_s_at,2.40E-01,1.55E-01,-1.451978,-5.5015748,-0.4987304,DPYSL4,dihydropyrimidinase like 4
202541_at,2.40E-01,1.55E-01,-1.451943,-5.5016237,-0.1468545,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1
203012_x_at,2.40E-01,1.55E-01,1.451689,-5.5019741,0.2360108,RPL23A,ribosomal protein L23a
208350_at,2.41E-01,1.55E-01,-1.451336,-5.5024609,-0.5350418,CSN1S1,casein alpha s1
217043_s_at,2.41E-01,1.55E-01,1.450991,-5.5029372,0.2780696,MFN1,mitofusin 1
203824_at,2.41E-01,1.55E-01,-1.450959,-5.5029819,-0.6093194,TSPAN8,tetraspanin 8
214307_at,2.41E-01,1.55E-01,-1.450696,-5.5033439,-0.6232303,HGD,"homogentisate 1,2-dioxygenase"
222361_at,2.41E-01,1.55E-01,-1.450587,-5.5034949,-0.6450375,TUBBP5,tubulin beta pseudogene 5
215054_at,2.41E-01,1.55E-01,1.450449,-5.5036854,0.4315316,RGL3///EPOR,ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor
214104_at,2.41E-01,1.55E-01,1.450309,-5.5038788,0.6054859,GPR161,G protein-coupled receptor 161
204444_at,2.41E-01,1.55E-01,1.450266,-5.5039372,0.5192683,KIF11,kinesin family member 11
201980_s_at,2.41E-01,1.55E-01,1.450151,-5.5040964,0.1880552,RSU1,Ras suppressor protein 1
218599_at,2.41E-01,1.55E-01,1.449884,-5.5044647,0.1896207,REC8,REC8 meiotic recombination protein
214322_at,2.41E-01,1.55E-01,-1.44967,-5.50476,-0.2010294,CAMK2G,calcium/calmodulin dependent protein kinase II gamma
219966_x_at,2.41E-01,1.55E-01,-1.449627,-5.5048194,-0.1828925,BANP,BTG3 associated nuclear protein
205275_at,2.41E-01,1.56E-01,1.449327,-5.5052329,0.4875827,GTPBP1,GTP binding protein 1
208755_x_at,2.41E-01,1.56E-01,1.449278,-5.5052993,0.2388334,H3F3AP4///H3F3B///H3F3A,"H3 histone, family 3A, pseudogene 4///H3 histone, family 3B///H3 histone, family 3A"
213374_x_at,2.42E-01,1.56E-01,-1.448381,-5.5065363,-0.2932352,HIBCH,3-hydroxyisobutyryl-CoA hydrolase
212532_s_at,2.42E-01,1.56E-01,1.448365,-5.5065578,0.1730421,LSM12,LSM12 homolog
222140_s_at,2.42E-01,1.56E-01,1.448173,-5.5068231,0.3321699,GPR89A///GPR89B,G protein-coupled receptor 89A///G protein-coupled receptor 89B
220785_at,2.42E-01,1.56E-01,-1.44772,-5.5074468,-0.8098663,UTS2,urotensin 2
207814_at,2.42E-01,1.56E-01,-1.447626,-5.5075753,-0.5044009,DEFA6,defensin alpha 6
65493_at,2.42E-01,1.56E-01,-1.447537,-5.5076983,-0.2122962,HEATR6,HEAT repeat containing 6
201090_x_at,2.42E-01,1.56E-01,1.447404,-5.5078811,0.1848929,TUBA1B,tubulin alpha 1b
201811_x_at,2.42E-01,1.56E-01,-1.447296,-5.5080306,-0.1758982,SH3BP5,SH3 domain binding protein 5
214586_at,2.42E-01,1.56E-01,-1.447063,-5.5083504,-0.6955055,GPR37,G protein-coupled receptor 37
211249_at,2.42E-01,1.56E-01,-1.447038,-5.5083849,-0.2773246,GPR68,G protein-coupled receptor 68
203565_s_at,2.42E-01,1.56E-01,1.447018,-5.5084123,0.4827743,MNAT1,"MNAT1, CDK activating kinase assembly factor"
213764_s_at,2.42E-01,1.56E-01,-1.446909,-5.5085633,-0.8346228,MFAP5,microfibrillar associated protein 5
215090_x_at,2.42E-01,1.56E-01,-1.446662,-5.5089031,-0.1902664,LOC440434,aminopeptidase puromycin sensitive pseudogene
220299_at,2.42E-01,1.56E-01,-1.446557,-5.5090469,-0.2864657,SPATA6,spermatogenesis associated 6
208269_s_at,2.42E-01,1.56E-01,1.446505,-5.509119,0.4163249,ADAM28,ADAM metallopeptidase domain 28
218975_at,2.42E-01,1.56E-01,-1.44647,-5.5091668,-0.5365587,COL5A3,collagen type V alpha 3 chain
205472_s_at,2.42E-01,1.56E-01,1.446347,-5.5093355,0.6690208,DACH1,dachshund family transcription factor 1
218922_s_at,2.42E-01,1.56E-01,-1.446205,-5.5095317,-0.6047265,CERS4,ceramide synthase 4
215483_at,2.42E-01,1.56E-01,-1.446041,-5.509757,-0.4284365,AKAP9,A-kinase anchoring protein 9
202860_at,2.42E-01,1.56E-01,1.445882,-5.5099764,0.1675156,DENND4B,DENN domain containing 4B
201700_at,2.42E-01,1.57E-01,1.445467,-5.5105464,0.1383057,CCND3,cyclin D3
221342_at,2.43E-01,1.57E-01,-1.445219,-5.510888,-0.3499631,C6orf25,chromosome 6 open reading frame 25
39313_at,2.43E-01,1.57E-01,-1.445175,-5.510948,-0.3243341,WNK1,WNK lysine deficient protein kinase 1
201313_at,2.43E-01,1.57E-01,-1.444322,-5.5121199,-0.2917785,ENO2,enolase 2
211936_at,2.43E-01,1.57E-01,1.444227,-5.5122505,0.1803927,HSPA5,heat shock protein family A (Hsp70) member 5
202466_at,2.43E-01,1.57E-01,1.444159,-5.5123444,0.1657747,PAPD7,"poly(A) RNA polymerase D7, non-canonical"
206039_at,2.43E-01,1.57E-01,-1.443959,-5.5126194,-0.2003247,RAB33A,"RAB33A, member RAS oncogene family"
221056_x_at,2.43E-01,1.57E-01,-1.443934,-5.5126532,-0.1638928,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1
208922_s_at,2.43E-01,1.57E-01,1.443801,-5.5128361,0.1348432,NXF1,nuclear RNA export factor 1
216729_at,2.43E-01,1.57E-01,1.443782,-5.5128631,0.6477599,,
209144_s_at,2.43E-01,1.57E-01,-1.44363,-5.5130706,-0.4518666,CBFA2T2,CBFA2/RUNX1 translocation partner 2
57540_at,2.43E-01,1.57E-01,-1.443401,-5.5133854,-0.2317262,RBKS,ribokinase
217255_at,2.43E-01,1.57E-01,-1.443302,-5.5135212,-0.4284838,,
208565_at,2.43E-01,1.57E-01,-1.443009,-5.5139235,-0.47074,MC5R,melanocortin 5 receptor
216069_at,2.43E-01,1.57E-01,-1.442781,-5.5142374,-0.4823121,PRMT2,protein arginine methyltransferase 2
208900_s_at,2.43E-01,1.57E-01,1.442749,-5.5142815,0.7080545,TOP1,topoisomerase (DNA) I
208496_x_at,2.43E-01,1.57E-01,1.442712,-5.5143314,0.6764823,HIST1H3G,"histone cluster 1, H3g"
206982_at,2.43E-01,1.57E-01,-1.442708,-5.5143367,-0.6940928,CRYBA1,crystallin beta A1
206839_at,2.43E-01,1.57E-01,1.442616,-5.5144634,0.461844,C22orf31,chromosome 22 open reading frame 31
221536_s_at,2.43E-01,1.57E-01,-1.442545,-5.5145612,-0.2937638,LSG1,large 60S subunit nuclear export GTPase 1
210875_s_at,2.43E-01,1.57E-01,-1.442355,-5.5148215,-0.2789954,ZEB1,zinc finger E-box binding homeobox 1
36994_at,2.44E-01,1.57E-01,1.442267,-5.5149428,0.1567611,ATP6V0C,ATPase H+ transporting V0 subunit c
206471_s_at,2.44E-01,1.57E-01,1.44224,-5.5149802,0.5093837,PLXNC1,plexin C1
219763_at,2.44E-01,1.58E-01,-1.441711,-5.5157059,-0.2016891,DENND1A,DENN domain containing 1A
211093_at,2.44E-01,1.58E-01,-1.441534,-5.5159478,-0.6710801,PDE6C,phosphodiesterase 6C
205146_x_at,2.44E-01,1.58E-01,-1.440835,-5.5169076,-0.374329,APBA3,amyloid beta precursor protein binding family A member 3
218972_at,2.44E-01,1.58E-01,-1.440776,-5.5169882,-0.1664904,TTC17,tetratricopeptide repeat domain 17
201248_s_at,2.44E-01,1.58E-01,-1.440761,-5.5170078,-0.1944985,SREBF2,sterol regulatory element binding transcription factor 2
203443_at,2.44E-01,1.58E-01,-1.440688,-5.5171084,-0.6633357,EML3,echinoderm microtubule associated protein like 3
216008_s_at,2.44E-01,1.58E-01,1.440578,-5.5172591,0.4136298,ARIH2,ariadne RBR E3 ubiquitin protein ligase 2
207894_s_at,2.44E-01,1.58E-01,-1.440505,-5.5173596,-0.4869155,TCL6,T-cell leukemia/lymphoma 6 (non-protein coding)
221692_s_at,2.44E-01,1.58E-01,1.440418,-5.5174788,0.2078746,MRPL34,mitochondrial ribosomal protein L34
207918_s_at,2.44E-01,1.58E-01,-1.440065,-5.5179623,-0.4181566,TSPY10///TSPY8///TSPY4///TSPY3///TSPY1,"testis specific protein, Y-linked 10///testis specific protein, Y-linked 8///testis specific protein, Y-linked 4///testis specific protein, Y-linked 3///testis specific protein, Y-linked 1"
218244_at,2.45E-01,1.58E-01,-1.439468,-5.518781,-0.2044022,NOL8,nucleolar protein 8
217369_at,2.45E-01,1.58E-01,-1.439396,-5.5188798,-0.5541898,LOC101930405///IGHG1,uncharacterized LOC101930405///immunoglobulin heavy constant gamma 1 (G1m marker)
212487_at,2.45E-01,1.58E-01,1.439206,-5.51914,0.4963437,GPATCH8,G-patch domain containing 8
221649_s_at,2.45E-01,1.58E-01,-1.438939,-5.5195046,-0.2115481,PPAN-P2RY11///PPAN,PPAN-P2RY11 readthrough///peter pan homolog (Drosophila)
207966_s_at,2.45E-01,1.58E-01,-1.438826,-5.5196594,-0.2988074,GLG1,golgi glycoprotein 1
216652_s_at,2.45E-01,1.59E-01,-1.438331,-5.5203372,-0.1333956,DR1,down-regulator of transcription 1
211124_s_at,2.45E-01,1.59E-01,-1.438288,-5.5203964,-0.5812447,KITLG,KIT ligand
208794_s_at,2.45E-01,1.59E-01,-1.438202,-5.5205146,-0.1730895,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
211339_s_at,2.45E-01,1.59E-01,-1.43817,-5.5205588,-0.1698178,ITK,IL2 inducible T-cell kinase
220723_s_at,2.45E-01,1.59E-01,-1.438107,-5.5206448,-0.6441419,CWH43,cell wall biogenesis 43 C-terminal homolog
212907_at,2.45E-01,1.59E-01,1.437924,-5.5208953,0.2496008,SLC30A1,solute carrier family 30 member 1
219468_s_at,2.45E-01,1.59E-01,1.437789,-5.5210794,0.6829877,CUEDC1,CUE domain containing 1
219294_at,2.45E-01,1.59E-01,-1.437649,-5.5212711,-0.2838159,CENPQ,centromere protein Q
202923_s_at,2.45E-01,1.59E-01,1.437539,-5.5214223,0.2034212,GCLC,glutamate-cysteine ligase catalytic subunit
209099_x_at,2.45E-01,1.59E-01,1.437278,-5.5217796,0.2373906,JAG1,jagged 1
201217_x_at,2.45E-01,1.59E-01,-1.437205,-5.521879,-0.1703803,SNORD83B///SNORD139///RPL3,"small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3"
221739_at,2.45E-01,1.59E-01,1.437125,-5.5219879,0.2154631,MYDGF,myeloid derived growth factor
207612_at,2.45E-01,1.59E-01,-1.436945,-5.5222345,-0.3669316,WNT8B,Wnt family member 8B
214291_at,2.45E-01,1.59E-01,-1.436821,-5.5224039,-0.2532608,RPL17-C18orf32///SNORD58C///SNORD58A///SNORD58B///RPL17,"RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17"
213915_at,2.45E-01,1.59E-01,1.436774,-5.5224679,0.3478502,NKG7,natural killer cell granule protein 7
204912_at,2.45E-01,1.59E-01,1.436596,-5.5227122,0.1648599,IL10RA,interleukin 10 receptor subunit alpha
220925_at,2.45E-01,1.59E-01,-1.436569,-5.5227481,-0.3101434,NAA35,"N(alpha)-acetyltransferase 35, NatC auxiliary subunit"
202287_s_at,2.45E-01,1.59E-01,-1.436549,-5.5227758,-0.4989312,TACSTD2,tumor-associated calcium signal transducer 2
203938_s_at,2.46E-01,1.59E-01,-1.436158,-5.5233111,-0.3375185,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C"
206415_at,2.46E-01,1.59E-01,-1.435999,-5.5235282,-0.5548214,TLL1,tolloid like 1
213357_at,2.46E-01,1.59E-01,-1.435648,-5.5240077,-0.1694887,GTF2H5,general transcription factor IIH subunit 5
220974_x_at,2.46E-01,1.59E-01,-1.435337,-5.5244324,-0.2246179,SFXN3,sideroflexin 3
214190_x_at,2.46E-01,1.59E-01,-1.435332,-5.5244399,-0.3821437,GGA2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
211888_x_at,2.46E-01,1.59E-01,-1.435323,-5.524452,-0.3456177,CASP10,caspase 10
218771_at,2.46E-01,1.59E-01,-1.435194,-5.5246282,-0.1431356,PANK4,pantothenate kinase 4
204930_s_at,2.46E-01,1.60E-01,-1.434881,-5.5250554,-0.2309935,BNIP1,BCL2 interacting protein 1
211258_s_at,2.46E-01,1.60E-01,-1.4346,-5.5254402,-0.5366531,TGFA,transforming growth factor alpha
217922_at,2.46E-01,1.60E-01,-1.434444,-5.5256534,-0.1310337,MAN1A2,mannosidase alpha class 1A member 2
219794_at,2.46E-01,1.60E-01,-1.434295,-5.5258568,-0.2869743,VPS53,"VPS53, GARP complex subunit"
205086_s_at,2.46E-01,1.60E-01,1.434256,-5.5259091,0.3993105,NCAPH2,non-SMC condensin II complex subunit H2
214579_at,2.46E-01,1.60E-01,-1.434192,-5.5259977,-0.4294709,NIPAL3,NIPA like domain containing 3
204988_at,2.46E-01,1.60E-01,-1.43415,-5.5260544,-0.4896771,FGB,fibrinogen beta chain
209704_at,2.46E-01,1.60E-01,-1.433702,-5.5266655,-0.2081893,MTF2,metal response element binding transcription factor 2
212376_s_at,2.46E-01,1.60E-01,-1.433662,-5.5267203,-0.1601103,EP400,E1A binding protein p400
210074_at,2.46E-01,1.60E-01,-1.433531,-5.5268997,-0.7199168,CTSV,cathepsin V
221149_at,2.47E-01,1.60E-01,-1.433363,-5.5271289,-0.723323,C5AR2,complement component 5a receptor 2
215969_at,2.47E-01,1.60E-01,-1.432779,-5.5279261,-0.479372,,
209000_s_at,2.47E-01,1.60E-01,-1.432764,-5.5279456,-0.3307559,8-Sep,septin 8
215933_s_at,2.47E-01,1.60E-01,1.432498,-5.5283091,0.2124927,HHEX,hematopoietically expressed homeobox
208770_s_at,2.47E-01,1.60E-01,1.432367,-5.528487,0.1256349,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2
222371_at,2.47E-01,1.60E-01,1.431685,-5.5294172,0.2606315,,
209133_s_at,2.47E-01,1.60E-01,-1.431652,-5.529462,-0.2764439,COMMD4,COMM domain containing 4
214732_at,2.47E-01,1.61E-01,-1.431574,-5.5295695,-0.3959489,SP1,Sp1 transcription factor
203732_at,2.47E-01,1.61E-01,-1.431497,-5.5296746,-0.1491113,TRIP4,thyroid hormone receptor interactor 4
203500_at,2.47E-01,1.61E-01,-1.431185,-5.5300993,-0.1407476,GCDH,glutaryl-CoA dehydrogenase
65630_at,2.47E-01,1.61E-01,-1.430831,-5.5305823,-0.1749771,TMEM80,transmembrane protein 80
211397_x_at,2.47E-01,1.61E-01,-1.430799,-5.5306255,-0.5556119,KIR2DL2,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2"
207547_s_at,2.48E-01,1.61E-01,-1.430519,-5.5310067,-0.5345087,FAM107A,family with sequence similarity 107 member A
219729_at,2.48E-01,1.61E-01,-1.430392,-5.5311798,-0.3777168,PRRX2,paired related homeobox 2
221003_s_at,2.48E-01,1.61E-01,-1.43027,-5.5313465,-0.3281864,CAB39L,calcium binding protein 39 like
203844_at,2.48E-01,1.61E-01,-1.430232,-5.5313973,-0.5394913,VHL,von Hippel-Lindau tumor suppressor
201651_s_at,2.48E-01,1.61E-01,1.430103,-5.5315734,0.1990288,PACSIN2,protein kinase C and casein kinase substrate in neurons 2
202797_at,2.48E-01,1.61E-01,-1.429864,-5.5318991,-0.2689829,SACM1L,SAC1 suppressor of actin mutations 1-like (yeast)
220281_at,2.48E-01,1.61E-01,-1.429744,-5.5320625,-0.7188426,SLC12A1,solute carrier family 12 member 1
201540_at,2.48E-01,1.61E-01,-1.429354,-5.5325929,-0.2988255,FHL1,four and a half LIM domains 1
221250_s_at,2.48E-01,1.61E-01,1.428996,-5.5330812,0.3619714,MXD3,MAX dimerization protein 3
218742_at,2.48E-01,1.61E-01,-1.428756,-5.5334068,-0.2994661,NARFL,nuclear prelamin A recognition factor like
211694_at,2.48E-01,1.61E-01,-1.428742,-5.5334267,-0.4625965,TSSK1B,testis specific serine kinase 1B
220999_s_at,2.48E-01,1.61E-01,-1.428562,-5.5336715,-0.1978093,CYFIP2,cytoplasmic FMR1 interacting protein 2
38069_at,2.48E-01,1.61E-01,-1.428522,-5.5337265,-0.2086237,CLCN7,chloride voltage-gated channel 7
218530_at,2.48E-01,1.61E-01,1.428376,-5.5339251,0.1982875,FHOD1,formin homology 2 domain containing 1
201977_s_at,2.48E-01,1.61E-01,-1.428221,-5.5341353,-0.1856124,KIAA0141,KIAA0141
205506_at,2.48E-01,1.61E-01,-1.428161,-5.5342168,-0.3944842,VIL1,villin 1
