ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
206002_at,0.8611169,3.52E-01,0.9361573,-5.4191,0.175121,ADGRG2,adhesion G protein-coupled receptor G2
221599_at,0.8612644,3.53E-01,-0.9359106,-5.41931,-0.19408335,AAMDC,adipogenesis associated Mth938 domain containing
210978_s_at,0.8612644,3.53E-01,0.935722,-5.41948,0.14458993,TAGLN2,transgelin 2
221883_at,0.8612644,3.53E-01,-0.9357018,-5.41949,-0.19806725,PKNOX1,PBX/knotted 1 homeobox 1
216246_at,0.8612644,3.53E-01,0.9356675,-5.41952,0.16811317,,
220099_s_at,0.8612644,3.53E-01,-0.9356611,-5.41953,-0.12985767,C7orf55-LUC7L2///LUC7L2,"C7orf55-LUC7L2 readthrough///LUC7 like 2, pre-mRNA splicing factor"
202731_at,0.8615398,3.53E-01,0.9352983,-5.41984,0.17552364,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
203429_s_at,0.8615398,3.53E-01,-0.9352317,-5.41989,-0.19856228,SUCO,SUN domain containing ossification factor
206430_at,0.8615398,3.53E-01,0.9352138,-5.41991,0.12974786,CDX1,caudal type homeobox 1
206441_s_at,0.8616537,3.53E-01,-0.9349986,-5.42009,-0.17453041,COMMD4,COMM domain containing 4
202861_at,0.8616537,3.53E-01,-0.9348842,-5.42019,-0.28079045,MIR6883///PER1,microRNA 6883///period circadian clock 1
217307_at,0.8616537,3.53E-01,0.9347938,-5.42027,0.30919473,ACO2,aconitase 2
215614_at,0.8616537,3.53E-01,0.9347846,-5.42028,0.22354698,,
207819_s_at,0.8616537,3.53E-01,0.9347447,-5.42031,0.62725841,ABCB4,ATP binding cassette subfamily B member 4
219238_at,0.861655,3.53E-01,0.9346349,-5.42041,0.12495701,PIGV,phosphatidylinositol glycan anchor biosynthesis class V
219976_at,0.861655,3.53E-01,0.9345926,-5.42044,0.20465828,HOOK1,hook microtubule tethering protein 1
214264_s_at,0.8620084,3.53E-01,-0.9341684,-5.4208,-0.17748573,EFCAB11,EF-hand calcium binding domain 11
204911_s_at,0.8620084,3.53E-01,0.9341584,-5.42081,0.22047755,TRIM3,tripartite motif containing 3
217105_at,0.8621057,3.54E-01,0.934005,-5.42094,0.30596093,,
219031_s_at,0.8621062,3.54E-01,-0.9339291,-5.42101,-0.20519147,NIP7,"NIP7, nucleolar pre-rRNA processing protein"
218696_at,0.8621227,3.54E-01,-0.9338403,-5.42108,-0.24883789,EIF2AK3,eukaryotic translation initiation factor 2 alpha kinase 3
215815_at,0.8622859,3.54E-01,0.9335941,-5.42129,0.1857244,BUD31,BUD31 homolog
206939_at,0.8622859,3.54E-01,0.9335311,-5.42135,0.30290107,DCC,DCC netrin 1 receptor
211438_at,0.8622859,3.54E-01,0.9333456,-5.42151,0.27323529,TRHR,thyrotropin releasing hormone receptor
212460_at,0.8622859,3.54E-01,-0.9332284,-5.42161,-0.24730843,SPTSSA,serine palmitoyltransferase small subunit A
215755_at,0.8622859,3.54E-01,0.9331291,-5.42169,0.11221434,,
215548_s_at,0.8622859,3.54E-01,-0.9331263,-5.42169,-0.13790005,SCFD1,sec1 family domain containing 1
203763_at,0.8622859,3.54E-01,0.9329512,-5.42184,0.1674176,DYNC2LI1,dynein cytoplasmic 2 light intermediate chain 1
205256_at,0.8622859,3.54E-01,0.9328844,-5.4219,0.12693577,ZBTB39,zinc finger and BTB domain containing 39
219304_s_at,0.8622859,3.54E-01,-0.9328745,-5.42191,-0.1413871,PDGFD,platelet derived growth factor D
207451_at,0.8622859,3.54E-01,-0.9327461,-5.42202,-0.23891328,NKX2-8,NK2 homeobox 8
214620_x_at,0.8622859,3.54E-01,-0.9327367,-5.42203,-0.28785135,PAM,peptidylglycine alpha-amidating monooxygenase
202114_at,0.8622859,3.54E-01,0.9327076,-5.42205,0.2603865,SNX2,sorting nexin 2
214924_s_at,0.8622859,3.54E-01,0.9327017,-5.42206,0.21316943,TRAK1,trafficking kinesin protein 1
203275_at,0.8622859,3.54E-01,-0.9325386,-5.4222,-0.13297068,IRF2,interferon regulatory factor 2
218619_s_at,0.8622859,3.54E-01,-0.9324453,-5.42228,-0.10633455,SUV39H1,suppressor of variegation 3-9 homolog 1
213498_at,0.8622859,3.54E-01,0.9324324,-5.42229,0.19773474,CREB3L1,cAMP responsive element binding protein 3 like 1
215291_at,0.8622859,3.54E-01,-0.9324261,-5.42229,-0.26389778,MKL1,megakaryoblastic leukemia (translocation) 1
217381_s_at,0.8627969,3.55E-01,0.9319413,-5.42271,0.23280716,TARP,TCR gamma alternate reading frame protein
201521_s_at,0.862806,3.55E-01,-0.9318327,-5.4228,-0.10059082,NCBP2,nuclear cap binding protein subunit 2
205618_at,0.862806,3.55E-01,0.9317295,-5.42289,0.28046541,PRRG1,proline rich and Gla domain 1
203496_s_at,0.862806,3.55E-01,-0.9317076,-5.4229,-0.37337965,MED1,mediator complex subunit 1
202907_s_at,0.8628393,3.55E-01,-0.9314934,-5.42309,-0.120855,NBN,nibrin
212777_at,0.8628393,3.55E-01,-0.9314033,-5.42316,-0.10160725,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
207378_at,0.8628393,3.55E-01,0.9313302,-5.42323,0.1382195,TREH,trehalase
210160_at,0.8628393,3.55E-01,-0.9312468,-5.4233,-0.14950173,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2
205777_at,0.8628393,3.55E-01,0.931103,-5.42342,0.210946,DUSP9,dual specificity phosphatase 9
213590_at,0.8628393,3.55E-01,0.9310365,-5.42348,0.19341144,SLC16A5,solute carrier family 16 member 5
211400_at,0.8628393,3.55E-01,0.9310305,-5.42348,0.27491697,FGFR2,fibroblast growth factor receptor 2
37549_g_at,0.8628393,3.55E-01,-0.9310273,-5.42348,-0.11824901,BBS9,Bardet-Biedl syndrome 9
211743_s_at,0.8628393,3.55E-01,0.9310022,-5.42351,0.2486722,PRG2,"proteoglycan 2, pro eosinophil major basic protein"
218377_s_at,0.8630145,3.55E-01,0.9306036,-5.42384,0.08516699,RWDD2B,RWD domain containing 2B
202744_at,0.8630145,3.55E-01,-0.9306009,-5.42385,-0.22905113,SLC20A2,solute carrier family 20 member 2
202409_at,0.8630145,3.55E-01,0.9305457,-5.42389,0.17445162,INS-IGF2///IGF2,INS-IGF2 readthrough///insulin like growth factor 2
203943_at,0.8630145,3.55E-01,0.930541,-5.4239,0.12196562,KIF3B,kinesin family member 3B
208935_s_at,0.8630145,3.55E-01,-0.9304346,-5.42399,-0.24889838,LGALS8,galectin 8
219670_at,0.8630145,3.55E-01,0.9304095,-5.42401,0.32289741,BEND5,BEN domain containing 5
221797_at,0.8632365,3.56E-01,0.9301519,-5.42423,0.16573328,OXLD1,oxidoreductase like domain containing 1
209051_s_at,0.8632365,3.56E-01,-0.9300808,-5.42429,-0.3263131,RALGDS,ral guanine nucleotide dissociation stimulator
207269_at,0.8633039,3.56E-01,-0.9298973,-5.42445,-0.31676605,DEFA4,defensin alpha 4
214514_at,0.8633039,3.56E-01,0.929876,-5.42446,0.18007296,MCM3AP,minichromosome maintenance complex component 3 associated protein
209819_at,0.8633767,3.56E-01,0.9297423,-5.42458,0.23022422,HABP4,hyaluronan binding protein 4
205804_s_at,0.8635527,3.56E-01,0.9295259,-5.42476,0.18764963,TRAF3IP3,TRAF3 interacting protein 3
211910_at,0.8636405,3.56E-01,0.9293803,-5.42489,0.19018374,,
201283_s_at,0.8636646,3.56E-01,0.9289971,-5.42521,0.37186398,TRAK1,trafficking kinesin protein 1
206527_at,0.8636646,3.56E-01,0.9289771,-5.42523,0.17962495,ABAT,4-aminobutyrate aminotransferase
212659_s_at,0.8636646,3.56E-01,0.9289201,-5.42528,0.18709237,IL1RN,interleukin 1 receptor antagonist
220125_at,0.8636646,3.56E-01,0.9288437,-5.42534,0.27767092,DNAI1,dynein axonemal intermediate chain 1
204697_s_at,0.8636646,3.56E-01,0.9288282,-5.42536,0.27934561,CHGA,chromogranin A
211572_s_at,0.8636646,3.56E-01,-0.9287861,-5.42539,-0.12188204,SLC23A2,solute carrier family 23 member 2
202745_at,0.8636646,3.56E-01,-0.9287251,-5.42544,-0.14521178,USP8,ubiquitin specific peptidase 8
220491_at,0.8636646,3.56E-01,0.9285962,-5.42555,0.14781967,HAMP,hepcidin antimicrobial peptide
206816_s_at,0.8636646,3.56E-01,0.9284905,-5.42564,0.17671434,SPAG8,sperm associated antigen 8
217544_at,0.8636646,3.56E-01,-0.9284802,-5.42565,-0.12010996,MIR3916,microRNA 3916
632_at,0.8636646,3.56E-01,0.9284749,-5.42566,0.13775122,GSK3A,glycogen synthase kinase 3 alpha
204194_at,0.8636646,3.56E-01,-0.9283431,-5.42577,-0.32046776,BACH1,BTB domain and CNC homolog 1
206728_at,0.8636646,3.57E-01,-0.9282374,-5.42586,-0.21539482,ECE2,endothelin converting enzyme 2
218373_at,0.8636646,3.57E-01,-0.9282068,-5.42588,-0.37231339,AKTIP,AKT interacting protein
215448_at,0.8636646,3.57E-01,0.9281999,-5.42589,0.26748912,,
201942_s_at,0.8636646,3.57E-01,-0.9281559,-5.42593,-0.47276665,CPD,carboxypeptidase D
213267_at,0.8637512,3.57E-01,-0.9279649,-5.42609,-0.2461678,DOPEY1,dopey family member 1
208718_at,0.8637512,3.57E-01,0.9277678,-5.42626,0.10647108,DDX17,DEAD-box helicase 17
212729_at,0.8637512,3.57E-01,0.9275453,-5.42644,0.10572261,DLG3,discs large MAGUK scaffold protein 3
221974_at,0.8637512,3.57E-01,-0.9273412,-5.42662,-0.39282488,LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW,"uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)"
214481_at,0.8637512,3.57E-01,-0.9272662,-5.42668,-0.26310032,HIST1H2AM,"histone cluster 1, H2am"
213356_x_at,0.8637512,3.57E-01,0.9272007,-5.42674,0.07571361,HNRNPA1P33///HNRNPA1P10///HNRNPA1L2///HNRNPA1,heterogeneous nuclear ribonucleoprotein A1 pseudogene 33///heterogeneous nuclear ribonucleoprotein A1 pseudogene 10///heterogeneous nuclear ribonucleoprotein A1-like 2///heterogeneous nuclear ribonucleoprotein A1
212213_x_at,0.8637512,3.57E-01,-0.9271901,-5.42675,-0.10330199,OPA1,"OPA1, mitochondrial dynamin like GTPase"
204863_s_at,0.8637512,3.57E-01,-0.9271596,-5.42677,-0.21092923,IL6ST,interleukin 6 signal transducer
207455_at,0.8637512,3.57E-01,-0.927128,-5.4268,-0.25366388,P2RY1,purinergic receptor P2Y1
208588_at,0.8637512,3.57E-01,0.926909,-5.42698,0.13076237,TPT1P8,"tumor protein, translationally-controlled 1 pseudogene 8"
202566_s_at,0.8637512,3.57E-01,0.9268641,-5.42702,0.373833,SVIL,supervillin
200950_at,0.8637512,3.57E-01,-0.9268228,-5.42706,-0.13407673,ARPC1A,actin related protein 2/3 complex subunit 1A
208922_s_at,0.8637512,3.57E-01,0.9267845,-5.42709,0.1458061,NXF1,nuclear RNA export factor 1
202458_at,0.8637512,3.57E-01,-0.9267789,-5.42709,-0.34933065,PRSS23,"protease, serine 23"
200663_at,0.8637512,3.57E-01,-0.9265664,-5.42728,-0.24831984,CD63,CD63 molecule
208117_s_at,0.8637512,3.57E-01,0.9265584,-5.42728,0.11389353,LAS1L,"LAS1 like, ribosome biogenesis factor"
32137_at,0.8637512,3.57E-01,0.9264803,-5.42735,0.12085525,JAG2,jagged 2
218421_at,0.8637512,3.57E-01,0.9264478,-5.42738,0.15097829,CERK,ceramide kinase
207591_s_at,0.8637512,3.57E-01,-0.9264047,-5.42741,-0.32030268,ARID1A,AT-rich interaction domain 1A
210169_at,0.8637512,3.58E-01,0.9262905,-5.42751,0.12476578,SEC14L5,SEC14 like lipid binding 5
214124_x_at,0.8637512,3.58E-01,0.9262767,-5.42752,0.12108436,FGFR1OP,FGFR1 oncogene partner
207770_x_at,0.8637512,3.58E-01,0.9262234,-5.42757,0.18187333,CSH2///CSH1,chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
216331_at,0.8637512,3.58E-01,0.9262174,-5.42757,0.11826397,ITGA7,integrin subunit alpha 7
217966_s_at,0.8637512,3.58E-01,-0.9262126,-5.42758,-0.23010334,FAM129A,family with sequence similarity 129 member A
220119_at,0.8637512,3.58E-01,-0.9262063,-5.42758,-0.22056474,EPB41L4A,erythrocyte membrane protein band 4.1 like 4A
221030_s_at,0.8639899,3.58E-01,0.9259396,-5.42781,0.1905378,ARHGAP24,Rho GTPase activating protein 24
220686_s_at,0.8640309,3.58E-01,0.9257862,-5.42794,0.20093959,PIWIL2,piwi like RNA-mediated gene silencing 2
220618_s_at,0.8640309,3.58E-01,-0.9257335,-5.42798,-0.29357378,ZCWPW1,zinc finger CW-type and PWWP domain containing 1
217955_at,0.8640309,3.58E-01,-0.9256813,-5.42803,-0.11588753,BCL2L13,BCL2 like 13
208394_x_at,0.8641621,3.58E-01,0.9254673,-5.42821,0.26664908,ESM1,endothelial cell specific molecule 1
59644_at,0.8641621,3.58E-01,-0.9254257,-5.42824,-0.31184452,BMP2K,BMP2 inducible kinase
211001_at,0.8643413,3.58E-01,0.9252068,-5.42843,0.12832048,TRIM29,tripartite motif containing 29
211444_at,0.86463,3.58E-01,0.9249,-5.42869,0.12188513,,
208619_at,0.8646565,3.58E-01,-0.9247793,-5.42879,-0.0860008,DDB1,damage specific DNA binding protein 1
204473_s_at,0.8646565,3.58E-01,0.9246155,-5.42893,0.10058728,ZNF592,zinc finger protein 592
210737_at,0.8646565,3.58E-01,0.9244704,-5.42905,0.21853453,TUB,tubby bipartite transcription factor
212620_at,0.8646565,3.59E-01,-0.9244204,-5.42909,-0.23624872,ZNF609,zinc finger protein 609
203006_at,0.8646565,3.59E-01,0.9243788,-5.42913,0.17320005,INPP5A,inositol polyphosphate-5-phosphatase A
220051_at,0.8646565,3.59E-01,0.9243515,-5.42915,0.21384241,PRSS21,"protease, serine 21"
213894_at,0.8646565,3.59E-01,-0.9242243,-5.42926,-0.24565919,THSD7A,thrombospondin type 1 domain containing 7A
217533_x_at,0.8646565,3.59E-01,-0.9242128,-5.42927,-0.2015295,PWWP2A,PWWP domain containing 2A
213501_at,0.8646565,3.59E-01,-0.924142,-5.42933,-0.15641467,ACOX1,acyl-CoA oxidase 1
209525_at,0.8646565,3.59E-01,-0.9241278,-5.42934,-0.47470954,HDGFRP3,"hepatoma-derived growth factor, related protein 3"
205691_at,0.8647524,3.59E-01,-0.9239613,-5.42948,-0.34961364,SYNGR3,synaptogyrin 3
213585_s_at,0.8647524,3.59E-01,-0.9239007,-5.42953,-0.17174338,PDCD2,programmed cell death 2
218503_at,0.8647572,3.59E-01,-0.923729,-5.42968,-0.16640982,FOCAD,focadhesin
205459_s_at,0.8647572,3.59E-01,-0.9237051,-5.4297,-0.25242145,NPAS2,neuronal PAS domain protein 2
214334_x_at,0.8647572,3.59E-01,0.9235644,-5.42982,0.14985361,DAZAP2,DAZ associated protein 2
205204_at,0.8647572,3.59E-01,0.9235375,-5.42984,0.15977506,NMB,neuromedin B
221630_s_at,0.8647572,3.59E-01,0.9235215,-5.42985,0.16259491,DDX4,DEAD-box helicase 4
206375_s_at,0.8647702,3.59E-01,0.923436,-5.42992,0.22128796,HSPB3,heat shock protein family B (small) member 3
216580_at,0.8648467,3.59E-01,0.9231949,-5.43013,0.17947248,,
213788_s_at,0.8648467,3.59E-01,0.9231513,-5.43017,0.13961197,,
212648_at,0.8648467,3.59E-01,-0.9231495,-5.43017,-0.14906555,DHX29,DEAH-box helicase 29
200878_at,0.8648914,3.59E-01,-0.9230386,-5.43026,-0.34821644,EPAS1,endothelial PAS domain protein 1
216715_at,0.8649554,3.59E-01,-0.9227326,-5.43052,-0.14242717,,
214099_s_at,0.8649554,3.59E-01,-0.9226983,-5.43055,-0.26443288,LOC101930416///LOC101929792///LOC100996724///PDE4DIP,myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
220662_s_at,0.8649554,3.59E-01,0.9226411,-5.4306,0.16724119,HEYL,hes related family bHLH transcription factor with YRPW motif-like
215819_s_at,0.8649554,3.59E-01,-0.9225935,-5.43064,-0.20961823,RHD///RHCE,Rh blood group D antigen///Rh blood group CcEe antigens
208764_s_at,0.8649554,3.59E-01,0.9225283,-5.43069,0.09142525,ATP5G2,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)"
210759_s_at,0.8649554,3.60E-01,-0.9224399,-5.43077,-0.08736256,PSMA1,proteasome subunit alpha 1
221846_s_at,0.8649554,3.60E-01,0.9223796,-5.43082,0.14673875,CASKIN2,CASK interacting protein 2
205803_s_at,0.8649554,3.60E-01,0.9223725,-5.43082,0.22745824,TRPC1,transient receptor potential cation channel subfamily C member 1
213065_at,0.8649554,3.60E-01,0.9223123,-5.43087,0.10085493,ZFC3H1,zinc finger C3H1-type containing
206081_at,0.8649785,3.60E-01,-0.9220432,-5.4311,-0.31376561,SLC24A1,solute carrier family 24 member 1
208297_s_at,0.8649785,3.60E-01,0.9219885,-5.43115,0.28052873,EVI5,ecotropic viral integration site 5
201412_at,0.8649785,3.60E-01,-0.9219305,-5.4312,-0.10643535,LRP10,LDL receptor related protein 10
204046_at,0.8649785,3.60E-01,0.9218713,-5.43125,0.28387668,PLCB2,phospholipase C beta 2
212262_at,0.8649785,3.60E-01,-0.9218138,-5.43129,-0.20186838,QKI,"QKI, KH domain containing RNA binding"
200821_at,0.8649785,3.60E-01,-0.9216616,-5.43142,-0.25061563,LAMP2,lysosomal associated membrane protein 2
203513_at,0.8649785,3.60E-01,-0.921655,-5.43143,-0.14323891,SPG11,spastic paraplegia 11 (autosomal recessive)
218794_s_at,0.8649785,3.60E-01,0.9215143,-5.43155,0.08217149,TXNL4B,thioredoxin like 4B
216769_x_at,0.8649785,3.60E-01,-0.9214666,-5.43159,-0.20592386,,
205129_at,0.8649785,3.60E-01,0.9214636,-5.43159,0.13956946,NPM3,nucleophosmin/nucleoplasmin 3
202169_s_at,0.8649785,3.60E-01,-0.921416,-5.43163,-0.11796548,AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
218185_s_at,0.8649785,3.60E-01,-0.9213944,-5.43165,-0.14879008,ARMC1,armadillo repeat containing 1
AFFX-PheX-5_at,0.8650449,3.60E-01,0.9212661,-5.43176,0.14914386,,
211126_s_at,0.865153,3.60E-01,0.9211044,-5.43189,0.234516,CSRP2,cysteine and glycine rich protein 2
204370_at,0.8651979,3.60E-01,-0.920941,-5.43203,-0.08922817,CLP1,cleavage and polyadenylation factor I subunit 1
220113_x_at,0.8651979,3.60E-01,0.9208147,-5.43214,0.17807565,POLR1B,RNA polymerase I subunit B
208989_s_at,0.8651979,3.60E-01,0.9207556,-5.43219,0.12476585,KDM2A,lysine demethylase 2A
210876_at,0.8651979,3.60E-01,-0.9207536,-5.43219,-0.16805334,ANXA2P1,annexin A2 pseudogene 1
220402_at,0.8651979,3.60E-01,0.9206938,-5.43224,0.22645824,TP53AIP1,tumor protein p53 regulated apoptosis inducing protein 1
206669_at,0.8656561,3.61E-01,0.9202508,-5.43261,0.20207558,GAD1,glutamate decarboxylase 1
213078_x_at,0.8656918,3.61E-01,0.9201472,-5.4327,0.11577132,LPCAT4,lysophosphatidylcholine acyltransferase 4
212824_at,0.8658798,3.61E-01,-0.9199214,-5.43289,-0.1398108,FUBP3,far upstream element binding protein 3
AFFX-TrpnX-5_at,0.8659183,3.61E-01,0.9198156,-5.43298,0.22568357,,
220393_at,0.8659625,3.61E-01,0.9196674,-5.4331,0.35962714,LGSN,"lengsin, lens protein with glutamine synthetase domain"
214933_at,0.8659625,3.61E-01,-0.9196303,-5.43313,-0.2486781,LOC100507353///CACNA1A,uncharacterized LOC100507353///calcium voltage-gated channel subunit alpha1 A
209942_x_at,0.8660827,3.61E-01,0.9194588,-5.43328,0.20111797,MAGEA6///MAGEA3,MAGE family member A6///MAGE family member A3
200801_x_at,0.8662404,3.61E-01,0.9192573,-5.43345,0.11916489,ACTB,actin beta
212093_s_at,0.8665802,3.61E-01,0.9188223,-5.43381,0.20056256,MTUS1,microtubule associated tumor suppressor 1
220309_at,0.8665802,3.61E-01,-0.9187853,-5.43385,-0.1783427,TTC22,tetratricopeptide repeat domain 22
202229_s_at,0.8665802,3.61E-01,0.9187358,-5.43389,0.24232617,CHERP,calcium homeostasis endoplasmic reticulum protein
201724_s_at,0.8665802,3.61E-01,-0.9186837,-5.43393,-0.18111416,GALNT1,polypeptide N-acetylgalactosaminyltransferase 1
41856_at,0.8665802,3.62E-01,0.9186101,-5.43399,0.11038887,UNC5B,unc-5 netrin receptor B
207575_at,0.8666056,3.62E-01,-0.9184645,-5.43411,-0.27125318,GOLGA6A,golgin A6 family member A
217015_at,0.8666056,3.62E-01,0.91844,-5.43414,0.19591915,,
51226_at,0.8667349,3.62E-01,0.9182158,-5.43432,0.16125552,RBM12B,RNA binding motif protein 12B
201347_x_at,0.8667349,3.62E-01,-0.9181648,-5.43437,-0.12037841,GRHPR,glyoxylate and hydroxypyruvate reductase
212328_at,0.8667349,3.62E-01,-0.9181116,-5.43441,-0.28696018,LIMCH1,LIM and calponin homology domains 1
214996_at,0.8667424,3.62E-01,0.9179627,-5.43454,0.15274806,,
215269_at,0.8667424,3.62E-01,-0.9179229,-5.43457,-0.18957412,TRAPPC10,trafficking protein particle complex 10
204350_s_at,0.8667424,3.62E-01,0.9178268,-5.43465,0.0887343,MED7,mediator complex subunit 7
222276_at,0.8667424,3.62E-01,0.9177001,-5.43476,0.22588006,METTL2B,methyltransferase like 2B
216205_s_at,0.8667424,3.62E-01,0.9176593,-5.43479,0.11871281,MFN2,mitofusin 2
221924_at,0.8667424,3.62E-01,0.9176566,-5.43479,0.16160431,ZMIZ2,zinc finger MIZ-type containing 2
216890_at,0.8673513,3.62E-01,0.9170131,-5.43533,0.14967456,,
212959_s_at,0.8673513,3.62E-01,-0.9170042,-5.43534,-0.15021069,GNPTAB,N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
203248_at,0.8673513,3.62E-01,-0.9169432,-5.43539,-0.13230081,ZNF24,zinc finger protein 24
204873_at,0.8673828,3.62E-01,-0.9168431,-5.43548,-0.2845694,PEX1,peroxisomal biogenesis factor 1
208400_at,0.8673964,3.63E-01,0.9167114,-5.43559,0.25414302,GLP1R,glucagon like peptide 1 receptor
205643_s_at,0.8673964,3.63E-01,-0.9166506,-5.43564,-0.14648341,PPP2R2B,protein phosphatase 2 regulatory subunit Bbeta
221284_s_at,0.8673964,3.63E-01,0.916522,-5.43575,0.19586148,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase"
213893_x_at,0.8673964,3.63E-01,-0.9164987,-5.43577,-0.11263762,PMS2P9///PMS2P5,"PMS1 homolog 2, mismatch repair system component pseudogene 9///PMS1 homolog 2, mismatch repair system component pseudogene 5"
208138_at,0.8673964,3.63E-01,0.9164582,-5.4358,0.14183828,GAST,gastrin
212669_at,0.8674779,3.63E-01,0.9163179,-5.43592,0.11564245,CAMK2G,calcium/calmodulin dependent protein kinase II gamma
204850_s_at,0.8675343,3.63E-01,0.9161575,-5.43605,0.16596348,DCX,doublecortin
216888_at,0.8675343,3.63E-01,0.9161231,-5.43608,0.14398959,LDB3,LIM domain binding 3
218140_x_at,0.8679916,3.63E-01,-0.9156041,-5.43652,-0.11747584,SRPRB,SRP receptor beta subunit
210151_s_at,0.8679916,3.63E-01,0.9155483,-5.43656,0.16942528,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3
215921_at,0.8679916,3.63E-01,-0.9154893,-5.43661,-0.3317199,NPIPA5///NPIPB6///NPIPB8///NPIPB3,nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member B8///nuclear pore complex interacting protein family member B3
